Date,Close,High,Low,Open,Volume,Symbol,Revenue,daily_return,Price_change,Volatility,Average_price,Net_Profit,Operating_Margin,Price_Change
2015-03-20,441.7100524902344,443.9504381654579,436.91619370262634,438.49132828692757,6430896,Infosys,2840591409.7192383,0.7340451214580527,7.034244462831566,1.5925026888508689,440.100690388581,568118281.9438477,20.0,3.218724203306806
2015-03-23,437.0141296386719,445.1441342602395,435.45858056974197,440.8394437311295,5078700,Infosys,2219463660.195923,-0.8677340802541055,9.685553690497557,2.216302181923884,438.92678668490066,443892732.0391846,20.0,-3.8253140924576314
2015-03-24,432.7093505859375,440.91760152061266,431.64297111347537,437.2977488616828,6736532,Infosys,2914960386.9213867,-1.0492618102172337,9.274630407137295,2.143385714817208,435.0035497238101,582992077.3842773,20.0,-4.5883982757453055
2015-03-25,434.2062072753906,436.17262942183936,430.6156859127587,434.9497063106478,6170968,Infosys,2679472610.4978027,-0.1709390820294415,5.556943509080668,1.2797936593191621,434.5779567930192,535894522.09956056,20.0,-0.7434990352571731
2015-03-26,419.9714660644531,433.38445120815265,417.16361493269034,432.0343629321671,15740840,Infosys,6610703651.885986,-2.79211514237999,16.220836275462318,3.8623662763252833,426.00291449831013,1322140730.3771973,20.0,-12.06289686771396
2015-03-27,430.8896484375,435.30196505657204,423.2292763441621,423.4249440632301,10074220,Infosys,4340877114.082031,1.76293448908272,12.072688712409956,2.801805231615139,427.15729625036505,868175422.8164062,20.0,7.4647043742699
2015-03-30,435.9477233886719,438.29573626150136,429.4711021062729,431.56478513423457,4623088,Infosys,2015424688.6254883,1.0155921904225875,8.824634155228466,2.0242413669771158,433.75625426145325,403084937.72509766,20.0,4.382938254437306
2015-03-31,434.0594177246094,444.87980222942724,431.32007020026464,439.27394229670796,8016412,Infosys,3479599124.9605713,-1.1870780554008886,13.559732029162603,3.1239345295730057,436.66668001065864,695919824.9921143,20.0,-5.214524572098583
2015-04-01,425.3717956542969,430.3711150467309,422.19219546356743,430.2536953161297,6738488,Infosys,2866362740.5549316,-1.1346560680311792,8.178919583163463,1.9227696021977294,427.8127454852133,573272548.1109864,20.0,-4.881899661832847
2015-04-06,426.2033996582031,427.4752397830218,422.7205048392278,426.3599433814991,7741752,Infosys,3299561021.7106934,-0.03671632988183447,4.754734943794006,1.1156023034089122,426.2816715198511,659912204.3421388,20.000000000000004,-0.1565437232959539
2015-04-07,422.5444641113281,427.1035317871086,418.33760790461656,425.5773139347713,8542268,Infosys,3609488054.3553467,-0.7126436781609201,8.765923882492018,2.0745565560604415,424.06088902304975,721897610.8710694,20.000000000000004,-3.0328498234432004
2015-04-08,430.5766296386719,431.42775559564666,425.19576710324844,427.0448175840602,10185576,Infosys,4385670985.008545,0.8270354560423823,6.231988492398216,1.447358742537404,428.81072361136603,877134197.001709,20.0,3.5318120546116916
2015-04-09,433.4039611816406,434.1670461134703,427.41651037497525,432.6995383442323,10581548,Infosys,4586084818.633667,0.162797224167118,6.750535738495046,1.5575620767494278,433.0517497629364,917216963.7267334,20.0,0.7044228374083445
2015-04-10,437.1119079589844,437.9043718052134,432.46479945568956,432.46479945568956,7123776,Infosys,3113887319.232422,1.0745634116681353,5.439572349523814,1.244434720372392,434.78835370733697,622777463.8464844,20.0,4.647108503294817
2015-04-13,438.0610046386719,439.0784674690912,433.61935589884564,437.9044608715802,4872336,Infosys,2134380403.097168,0.035748383741072705,5.459111570245568,1.2461989340385218,437.98273275512605,426876080.61943364,20.0,0.15654376709164808
2015-04-15,433.1495666503906,439.27397505490876,429.5003832486423,437.61079964824205,6237784,Infosys,2701893436.45874,-1.0194522167728561,9.773591806266438,2.2564011507265405,435.38018314931634,540378687.291748,20.0,-4.461232997851425
2015-04-16,429.42205810546875,436.5345974363259,422.7400258902654,434.77358830278627,9007812,Infosys,3868153168.0671387,-1.2308774822794866,13.794571546060524,3.212357466432824,432.0978232041275,773630633.6134278,20.0,-5.351530197317516
2015-04-17,426.40887451171875,429.48084813066475,421.360637832518,426.5654182402286,6450316,Infosys,2750471985.8049316,-0.036698644994634565,8.12021029814673,1.9043248824136674,426.4871463759737,550094397.1609863,20.0,-0.15654372850985965
2015-04-20,417.19287109375,426.5555897287688,413.86652016467247,425.772918921927,12825384,Infosys,5350658773.839844,-2.0151699290556078,12.689069564096314,3.0415355686278915,421.48289500783847,1070131754.7679688,20.0,-8.580047828176987
2015-04-21,419.2376708984375,421.68351736879043,414.83514725180214,420.2942574654544,8881648,Infosys,3723521421.2597656,-0.25139210166432935,6.848370116988292,1.6335292824025218,419.76596418194595,744704284.2519531,20.0,-1.0565865670168932
2015-04-22,418.2789611816406,421.6640229852174,410.5011677182242,420.89114488696777,12350984,Infosys,5166156757.091064,-0.6206316614308088,11.162855266993176,2.668758484877662,419.5850530343042,1033231351.4182129,20.0,-2.6121837053271406
2015-04-23,415.2069091796875,420.68560543653535,413.25023194509896,420.43122784195083,11891800,Infosys,4937557522.583008,-1.2426095675812319,7.435373491436394,1.7907634307257194,417.8190685108192,987511504.5166016,20.0,-5.224318662263329
2015-04-24,390.396240234375,420.72473798758864,387.42210033137394,417.9266799311071,43565452,Infosys,17007788664.911133,-6.5873850650717864,33.3026376562147,8.530470897010025,404.1614600827411,3401557732.982227,20.0,-27.530439696732117
2015-04-27,388.3320007324219,391.72683138219094,381.1803349910104,391.3354958863046,19822640,Infosys,7697765450.998535,-0.7674987792968695,10.54649639118054,2.715845300229982,389.8337483093633,1539553090.199707,20.0,-3.0034951538827386
2015-04-28,383.6847839355469,387.81336748031725,381.9433366910087,387.81336748031725,10393500,Infosys,3987827801.8341064,-1.0645799992904879,5.870030789308544,1.5299097162775728,385.7490757079321,797565560.3668213,20.0,-4.128583544770379
2015-04-29,383.7337951660156,385.85678537952276,379.194289242182,383.68487823074946,8289056,Infosys,3180790917.223633,0.012749247635645557,6.662496137340781,1.7362286619708254,383.7093366983826,636158183.4447266,20.0,0.048916935266163364
2015-04-30,380.03564453125,384.4870853411797,378.08876019264375,383.5087467016347,13134260,Infosys,4991486964.541016,-0.905612244897964,6.398325148535946,1.6836118507851747,381.77219561644233,998297392.9082031,20.0,-3.4731021703847205
2015-05-04,389.98529052734375,391.33540244281494,381.53245538866594,383.41086054334795,13361592,Infosys,5210824338.027832,1.7147218977258214,9.802947054149001,2.513670974844542,386.6980755353459,1042164867.6055665,20.0,6.574429983995799
2015-05-05,384.0469055175781,392.05949093531063,381.9532699874557,391.33552975934595,9408516,Infosys,3613311455.312622,-1.8625000000000007,10.106220947854922,2.6315069338300794,387.69121763846204,722662291.0625244,20.0,-7.28862424176782
2015-05-06,376.0831604003906,386.44375688532944,374.7624032566053,386.44375688532944,10508408,Infosys,3952035291.416748,-2.6810101859177244,11.681353628724139,3.1060560159853425,381.26345864286003,790407058.2833496,20.0,-10.36059648493881
2015-05-07,380.3780822753906,384.89800224143346,373.7253791903272,376.07339204387904,6779984,Infosys,2578957311.777832,1.1446409989594075,11.172623051106257,2.9372415424865013,378.22573715963483,515791462.35556644,20.0,4.304690231511586
2015-05-08,383.1075744628906,384.98600354402805,380.62260415691213,383.11736740225365,5777676,Infosys,2213471438.392456,-0.0025561199246657354,4.363399387115919,1.1389488691872827,383.11247093257214,442694287.67849123,20.0,-0.009792939363023834
2015-05-11,390.0929870605469,391.3354724083992,381.9825450637498,384.48710164125225,4785512,Infosys,1866794670.6940918,1.4580165096214914,9.352927344649402,2.397614839253114,387.29004435089956,373358934.1388184,20.0,5.605885419294623
2015-05-12,380.98468017578125,390.2788985185779,379.98677940444156,390.0930237058115,8284892,Infosys,3156416928.9108887,-2.3349157704751233,10.292119114136312,2.701452223587485,385.53885194079635,631283385.7821778,20.0,-9.108343530030254
2015-05-13,382.8629455566406,384.46743488746716,377.34512645323065,381.8944000804215,7099084,Infosys,2717976210.9940186,0.25361604569617774,7.1223084342365155,1.860276246864648,382.3786728185311,543595242.1988038,20.000000000000004,0.9685454762191057
2015-05-14,378.5779113769531,383.66527205888127,373.3340069661087,383.50872832996487,6233844,Infosys,2359995641.369751,-1.285711794483422,10.331265092772583,2.7289666888371777,381.043319853459,471999128.2739502,20.0,-4.9308169530117425
2015-05-15,383.8511047363281,384.8000882900971,378.08870061156443,378.6169938395794,5189344,Infosys,1991935427.256836,1.3824289405684855,6.711387678532674,1.7484351603319743,381.2340492879538,398387085.4513672,20.0,5.234110896748746
2015-05-18,389.9755859375,391.1202374018159,383.8218213857213,385.4654351247187,6469976,Infosys,2523132681.6015625,1.170053240006343,7.29841601609462,1.8715058786434673,387.7205105311093,504626536.3203125,20.0,4.510150812781319
2015-05-19,395.7087097167969,398.32086966815814,388.5961910573196,388.8505687123034,10272076,Infosys,4064749940.072876,1.7636957629262344,9.724678610838566,2.4575346390021036,392.2796392145501,812949988.0145752,20.0,6.858141004493461
2015-05-20,400.5905456542969,401.51017441392474,397.9098834725453,399.16216169805386,5882188,Infosys,2356348900.561157,0.35784553079044373,3.6002909413794555,0.8987458591912072,399.87635367617537,471269780.1122315,20.0,1.4283839562430103
2015-05-21,400.8155212402344,403.4472424529136,398.624052386308,400.9035621578973,10059312,Infosys,4031928382.5981445,-0.021960622447209248,4.823190066605605,1.203344134898099,400.85954169906586,806385676.519629,20.0,-0.08804091766290867
2015-05-22,400.42425537109375,401.4221799991328,397.2250924521152,399.944878940152,6888824,Infosys,2758452220.5825195,0.11986062484712079,4.197087547017645,1.0481601678020198,400.18456715562286,551690444.116504,20.0,0.479376430941727
2015-05-25,394.6226806640625,402.4004727984444,392.7149203292141,401.21667349811696,4675808,Infosys,1845179887.2304688,-1.643499203700319,9.685552469230288,2.4543831218549452,397.91967708108973,369035977.4460938,20.000000000000004,-6.593992834054461
2015-05-26,392.7638854980469,397.48924256883816,391.75619180498995,395.2488563776188,3965040,Infosys,1557324516.5551758,-0.6287104540532243,5.733050763848212,1.4596685121847133,394.0063709378328,311464903.31103516,20.0,-2.484970879571904
2015-05-27,385.17193603515625,393.09647929623003,382.5304216147983,392.7051438265474,8454708,Infosys,3256516248.971924,-1.9182859990034793,10.566057681431744,2.7432054864109663,388.9385399308518,651303249.7943848,20.0,-7.533207791391135
2015-05-28,394.58349609375,397.59678358100405,386.4828481866603,386.4828481866603,10980540,Infosys,4332739862.197266,2.095991567309427,11.113935394343741,2.8166244925011146,390.5331721402051,866547972.4394531,20.0,8.100647907089694
2015-05-29,395.86517333984375,402.38089442780574,391.53112833658497,392.28444432120784,18993044,Infosys,7518684655.311279,0.9127889393707279,10.849766091220772,2.740773076773396,394.0748088305258,1503736931.0622559,20.0,3.580729018635907
2015-06-01,400.6883239746094,403.85813114755274,395.88467240517735,397.75330848661844,5724892,Infosys,2293897380.4156494,0.7378984474467748,7.973458742375385,1.9899403764210117,399.2208162306139,458779476.0831299,20.0,2.9350154879909383
2015-06-02,393.0279846191406,402.116764869505,392.31379263854006,400.74709078049267,4673140,Infosys,1836674796.0430908,-1.9261789639741012,9.80297223096494,2.4942173622736816,396.8875376998167,367334959.20861816,20.0,-7.719106161352045
2015-06-03,395.42498779296875,399.0546104725445,392.9008688683136,394.896670500706,5495796,Infosys,2173175066.2126465,0.13378621085684306,6.153741604230902,1.5562348850479815,395.1608291468374,434635013.24252933,20.0,0.5283172922627273
2015-06-04,396.82391357421875,402.09714886781376,393.80083308736596,397.2054560592029,7489464,Infosys,2971998415.0532227,-0.09605670797414315,8.296315780447799,2.090679391199574,397.0146848167108,594399683.0106446,20.0,-0.381542484984152
2015-06-05,393.6149597167969,399.9448054566427,392.930122721152,397.205457474063,6125788,Infosys,2411201796.8536377,-0.9039396840363343,7.014682735490737,1.78211792065468,395.41020859542994,482240359.37072754,20.0,-3.590497757266121
2015-06-08,391.34527587890625,396.15869754199605,388.7918022986486,395.24883776712136,6141048,Infosys,2403270123.7456055,-0.9876213451423399,7.3668952433474715,1.882454113391931,393.2970568230138,480654024.7491211,20.0,-3.9035618882151084
2015-06-09,389.7896423339844,392.8322847943398,388.0090709408005,392.0691759443414,7561740,Infosys,2947487930.022583,-0.581411074937609,4.8232138535393005,1.237388922050067,390.9294091391629,589497586.0045166,20.0,-2.2795336103570207
2015-06-10,396.5206298828125,399.03495527798384,388.4004195990046,389.3787581874152,6385840,Infosys,2532117299.1308594,1.8341708542713528,10.634535678979262,2.6819627725604556,392.94969403511385,506423459.8261719,20.0,7.141871695397299
2015-06-11,390.8756103515625,400.0915548261694,390.36687907649815,398.3696694034083,9229464,Infosys,3607572374.2177734,-1.8811821349423445,9.724675749671235,2.487920835205,394.6226398774854,721514474.8435547,20.0,-7.494059051845795
2015-06-12,386.4535217285156,396.3347411228644,382.62820842869513,392.31376011226473,9852924,Infosys,3807697179.123413,-1.4937631507169509,13.706532694169255,3.546748036571943,389.3836409203902,761539435.8246827,20.000000000000004,-5.860238383749106
2015-06-15,393.47528076171875,396.7924688555521,384.55658244540314,388.11214660571363,5236426,Infosys,2060404190.5379639,1.3818516639865874,12.235886410148964,3.1096963413970564,390.7937136837162,412080838.1075928,20.0,5.363134156005117
2015-06-16,397.0108947753906,398.46093679668485,391.3100924673326,395.0245491283483,5223444,Infosys,2073764176.2491455,0.5028410642896299,7.150844329352253,1.8011708049971404,396.0177219518695,414752835.2498291,20.0,1.9863456470422989
2015-06-17,395.5609436035156,405.61184942038057,394.1705014164722,401.63915745739934,6412068,Infosys,2536363668.529907,-1.5133519083055065,11.441348003908388,2.8924362197336766,398.60005053045745,507272733.7059815,20.0,-6.07821385388371
2015-06-18,398.0438232421875,400.4274381035641,395.6006083103228,399.493841067761,3474426,Infosys,1382973808.6120605,-0.3629637497534228,4.826829793241302,1.2126377829268424,398.76883215497423,276594761.7224121,20.0,-1.450017825573525
2015-06-19,395.4219055175781,401.40082663248194,394.52804977915724,401.3610851623411,6670458,Infosys,2637645213.034973,-1.4797597137153267,6.8727768533246945,1.7380870299354652,398.39149533995965,527529042.6069946,20.0,-5.939179644762987
2015-06-22,406.7440490722656,408.69067779547106,396.0773810567044,399.2158173457775,5710868,Infosys,2322861574.0372314,1.8857548722744117,12.613296738766678,3.101040265379689,402.97993320902157,464572314.8074463,20.0,7.528231726488116
2015-06-23,397.4281005859375,408.15436853270734,396.5342449237067,407.2009127940398,6952116,Infosys,2762966256.9331055,-2.3999976181402527,11.620123609000643,2.9238303964588375,402.31450668998866,552593251.3866211,20.0,-9.772812208102323
2015-06-24,395.32257080078125,403.2282375713319,393.7732354708609,403.2282375713319,7073694,Infosys,2796390897.1380615,-1.9605935383312771,9.45500210047095,2.3917182571484643,399.27540418605656,559278179.4276123,20.0,-7.905666770550624
2015-06-25,393.47528076171875,398.65963892971286,392.3629318603211,396.95138623320355,7117466,Infosys,2800546932.6619873,-0.8757005497500985,6.2967070693917435,1.6002802151134143,395.2133334974611,560109386.5323975,20.0,-3.4761054714848
2015-06-26,399.35491943359375,401.87756950922403,396.5144345553782,396.87198658459107,5320284,Infosys,2124681588.183838,0.6256256256256212,5.363134953845815,1.342949515046006,398.1134530090924,424936317.6367676,20.0,2.4829328490026796
2015-06-29,393.356201171875,397.07065937199536,390.31708137367224,392.1047931967578,5690668,Infosys,2238459546.6103516,0.3191514097327707,6.753577998323124,1.7169115367199161,392.7304971843164,447691909.32207036,20.0,1.2514079751172176
2015-06-30,391.05194091796875,394.66710531210106,389.3238295368372,393.2965216749682,6212530,Infosys,2429421914.5111084,-0.57070953677399,5.343275775263862,1.3663851821629815,392.17423129646846,485884382.9022217,20.0,-2.244580756999426
2015-07-01,396.236328125,399.25556448583785,391.7074493363544,392.899256991536,6880852,Infosys,2726443530.8515625,0.8493452390356381,7.548115149483465,1.9049528308525698,394.567792558268,545288706.1703125,20.0,3.3370711334640077
2015-07-02,392.5019836425781,397.8254008119896,391.3300346111717,396.87194499892263,4007568,Infosys,1572978389.5825195,-1.1011011011011038,6.495366200817898,1.6548620061835755,394.68696432075035,314595677.9165039,20.0,-4.369961356344504
