Date,Close,High,Low,Open,Volume,Symbol,Revenue,daily_return,Price_change,Volatility,Average_price,Net_Profit,Operating_Margin,Price_Change
2015-10-20,1039.181884765625,1040.5185192270826,1026.3707977060253,1026.6380844350217,2695084,TCS,2800682470.7216797,1.2218327491236973,14.147721521057292,1.3614288055308181,1032.9099846003232,560136494.144336,20.0,12.54380033060329
2015-10-21,1040.51904296875,1045.454311156744,1037.3316822640038,1042.5754047137475,1929688,TCS,2007877110.9882812,-0.19723865877711771,8.122628892740295,0.7806324110671987,1041.5472238412488,401575422.1976563,20.0,-2.0563617449975027
2015-10-23,1045.732666015625,1050.2047319105563,1041.6728690098419,1050.2047319105563,2335398,TCS,2442201976.7475586,-0.4258280084870369,8.531862900714486,0.8158741883068427,1047.9686989630907,488440395.34951174,20.0,-4.472065894931347
2015-10-26,1045.485595703125,1050.6170712769722,1036.6446051659616,1050.6170712769722,1414630,TCS,1478975288.2495117,-0.48842491847292496,13.97246611101059,1.3364570653518786,1048.0513334900486,295795057.64990234,20.0,-5.131475573847183
2015-10-27,1043.2393798828125,1048.9272227690035,1038.80856999737,1042.806582977896,1530420,TCS,1596594411.760254,0.04150308522992511,10.118652771633606,0.9699262668526029,1043.0229814303543,319318882.3520508,20.0,0.43279690491658585
2015-10-28,1042.414794921875,1044.2489235680844,1034.562969380915,1034.562969380915,1255342,TCS,1308587073.4868164,0.7589509554607835,9.685954187169273,0.9291842589297861,1038.488882151395,261717414.6973633,20.0,7.851825540959908
2015-10-29,1028.5042724609375,1045.011533414424,1026.319760207888,1044.2490823875985,3130316,TCS,3219543380.152832,-1.5077638268698925,18.691773206536027,1.8173743859917644,1036.376677424268,643908676.0305665,20.0,-15.744809926660992
2015-10-30,1028.442138671875,1035.325327929254,1024.2380428868357,1030.420566284543,1516696,TCS,1559834077.9550781,-0.19200195312499235,11.087285042418216,1.0780660015289028,1029.431352478209,311966815.59101564,20.0,-1.9784276126679288
2015-11-02,1037.5718994140625,1039.8181965001852,1025.2892640770003,1030.4207392329754,1319294,TCS,1368862381.4655762,0.6940039062500127,14.52893242318487,1.400281988302656,1033.996319323519,273772476.29311526,20.0,7.151160181087107
2015-11-03,1048.3292236328125,1050.122195614275,1038.0456468202876,1041.9612448527644,1364906,TCS,1430870847.3117676,0.6111531317988673,12.076548793987286,1.1519805536029981,1045.1452342427883,286174169.4623535,20.0,6.367978780048134
2015-11-04,1044.3521728515625,1049.875188424621,1038.6642295642555,1048.968438190885,991434,TCS,1035406252.138916,-0.4400766668713192,11.210958860365508,1.0734845152621675,1046.6603055212238,207081250.42778322,20.0,-4.616265339322581
2015-11-05,1023.2695922851562,1044.82601455409,1022.1773865382546,1043.1155563556533,1596098,TCS,1633238549.7071533,-1.9025662065508047,22.64862801583547,2.2133588437096776,1033.1925743204047,326647709.9414307,20.0,-19.845964070497075
2015-11-06,1032.7908935546875,1037.9429981818187,1023.5995187744771,1027.1235784648434,908024,TCS,937798918.3291016,0.5517656500802552,14.343479407341533,1.3888076954255242,1029.9572360097654,187559783.66582033,20.0,5.667315089844124
2015-11-09,1018.612060546875,1031.5541035450203,1017.4785978419509,1028.359799558416,2021556,TCS,2059181322.6708984,-0.947891877505002,14.075505703069439,1.3818318325734869,1023.4859300526455,411836264.5341797,20.0,-9.747739011540943
2015-11-10,1013.1715698242188,1020.940983323173,1009.812438087111,1019.2716814123563,1361920,TCS,1379858624.375,-0.5984774912695436,11.128545236061996,1.0983870419886292,1016.2216256182876,275971724.875,20.0,-6.100111588137565
2015-11-13,988.1324462890625,1004.8871515213208,983.6604796864981,1004.8871515213208,2743232,TCS,2710676546.8984375,-1.6673220676463991,21.226671834822696,2.1481605947198266,996.5097989051917,542135309.3796875,20.0,-16.75470523225829
2015-11-16,978.735107421875,985.0824604307345,971.068735052222,985.0824604307345,2043528,TCS,2000072596.5996094,-0.6443473783995781,14.013725378512504,1.4318200371320708,981.9087839263047,400014519.3199219,20.0,-6.3473530088595
2015-11-17,985.308837890625,988.5649268403566,978.8996014274549,981.1665268202343,1985028,TCS,1955865631.8603516,0.42218226541167825,9.66532541290178,0.9809437448661844,983.2376823554296,391173126.3720703,20.0,4.142311070390747
2015-11-18,969.1932983398438,984.6289837478394,966.9470008375608,984.6289837478394,1520352,TCS,1473514969.5175781,-1.567665147255978,17.68198291027852,1.82440210230162,976.9111410438416,294702993.90351564,20.0,-15.435685407995607
2015-11-19,973.7681884765625,981.6200143233651,969.4197930041372,974.9222797841146,1866906,TCS,1817933673.6760254,-0.11837777548869516,12.200221319227921,1.252887644472642,974.3452341303386,363586734.7352051,20.0,-1.1540913075521075
2015-11-20,988.5243530273438,998.9109790052784,973.5213593907056,975.3967461736696,2012126,TCS,1989035552.359497,1.3458735540354945,25.38961961457278,2.5684364312135943,981.9605496005067,397807110.47189945,20.0,13.127606853674138
2015-11-23,985.51513671875,994.7270388091686,981.88803517471,991.3885356068765,1088082,TCS,1072321280.9912109,-0.592441679238417,12.83900363445855,1.3027708206700626,988.4518361628133,214464256.1982422,20.0,-5.87339888812653
2015-11-24,975.994140625,986.092266404001,974.9843481725101,980.9814185054493,998640,TCS,974666788.59375,-0.5083967735135598,11.107918231490885,1.1381132087921837,978.4877795652246,194933357.71875,20.0,-4.9872778804492555
2015-11-26,966.7612915039062,981.9496316522199,963.5876159973195,980.0948744646931,2915292,TCS,2818391459.031006,-1.360437984952161,18.362015654900347,1.8993329393997727,973.4280829842996,563678291.8062012,20.0,-13.333582960786885
2015-11-27,969.9766235351562,972.4907906040669,961.3828714431368,967.7714821644096,1737206,TCS,1685049210.2650146,0.22785765145867917,11.107919160930123,1.145173903309797,968.8740528497829,337009842.05300295,20.0,2.2051413707466736
2015-11-30,978.3018798828125,985.5972371110405,968.6570833441847,974.7778215442178,4100048,TCS,4011084666.0097656,0.3615242633456725,16.940153766855815,1.7315875718121914,976.5398507135151,802216933.2019532,20.0,3.5240583385947275
2015-12-01,973.5003662109375,980.1569453069856,971.5014101295027,973.9125345527224,1721994,TCS,1676361789.613037,-0.04232087863764573,8.655535177482875,0.8891147325575222,973.7064503818299,335272357.9226074,20.0,-0.41216834178487716
2015-12-02,974.8604736328125,980.1775052459154,967.1529463062994,980.1362481638099,1640296,TCS,1599059735.4580078,-0.5382695049674023,13.024558939615986,1.3360433920435848,977.4983608983111,319811947.09160155,20.0,-5.27577453099741
2015-12-03,968.9046630859375,978.0754080625032,967.3590319101118,972.7172199863076,2283358,TCS,2212356213.69458,-0.39194915254237217,10.71637615239149,1.106029990428583,970.8109415361225,442471242.73891604,20.0,-3.812556900370055
2015-12-04,959.6925048828125,967.4825451177327,956.6837571850264,964.4736967929332,1246092,TCS,1195865152.7944336,-0.4957306690705108,10.798787932706318,1.125234163835108,962.0831008378728,239173030.55888674,20.0,-4.781191910120697
2015-12-07,956.148193359375,966.081390580761,954.2728071730068,961.2590408351299,1382604,TCS,1321974316.7314453,-0.5316826431421289,11.808583407754213,1.2350160246881179,958.7036170972524,264394863.34628907,20.0,-5.110847475754895
2015-12-08,959.93994140625,968.1833071546936,955.1175925688152,955.9830855961878,1139964,TCS,1094296975.3652344,0.41390437442672096,13.065714585878368,1.3610970876717496,957.9615135012189,218859395.0730469,20.0,3.956855810062166
2015-12-09,975.8704833984375,977.993211059442,956.2306991600444,963.6084733553292,5282806,TCS,5155334444.920166,1.272509570241882,21.762511899397623,2.230061495825796,969.7394783768834,1031066888.9840332,20.0,12.262010043108262
2015-12-10,982.8358764648438,985.5767552321555,969.4197790402225,976.4266396880472,1723988,TCS,1694397256.994873,0.6563971645472717,16.15697619193304,1.6439139615098268,979.6312580764454,338879451.39897466,20.000000000000004,6.409236776796547
2015-12-11,983.433349609375,985.8857303348441,974.0565228266368,982.1968449786842,1652378,TCS,1625003631.3608398,0.1258917331095285,11.829207508207332,1.202847911646067,982.8150972940296,325000726.272168,20.0,1.2365046306907743
2015-12-14,980.3215942382812,983.8456530455196,960.5994030442249,962.4953166956677,2718532,TCS,2665035624.227783,1.8520897954924835,23.246250001294698,2.3712881709350944,971.4084554669745,533007124.8455567,20.0,17.826277542613525
2015-12-15,979.2503662109375,983.0216669465144,973.9745903887068,980.3219437106216,1135868,TCS,1112299154.9672852,-0.10930873337671299,9.0470765578076,0.9238777814108874,979.7861549607795,222459830.99345705,20.0,-1.0715774996840537
2015-12-16,992.666259765625,995.1805270676383,982.6093918116586,982.6093918116586,1435934,TCS,1425403233.050293,1.023485836566687,12.571135255979698,1.2664009814283226,987.6378257886417,285080646.6100586,20.0,10.056867953966389
2015-12-17,1005.587646484375,1007.7515301380457,986.4630769198884,995.3864806884991,1618844,TCS,1627889527.9853516,1.024844720496893,21.288453218157315,2.1170161837790733,1000.487063586437,325577905.59707034,20.0,10.201165795875909
2015-12-18,996.1279296875,1003.2996147041603,989.4713541923816,997.4468475423248,3024970,TCS,3013257103.466797,-0.13222938726755942,13.828260511778694,1.3882012640802899,996.7873886149124,602651420.6933594,20.0,-1.3189178548248037
2015-12-21,1008.32861328125,1009.8124595951441,992.0274355065594,997.4267805265388,1610104,TCS,1623513933.5585938,1.0929957935314487,17.78502408858469,1.7638122983250075,1002.8776969038944,324702786.7117188,20.000000000000004,10.901832754711222
2015-12-22,991.2852783203125,1005.6905386564017,989.2038085144935,1005.6905386564017,1560858,TCS,1547255556.9484863,-1.4323750480276547,16.486730141908197,1.663167052157196,998.4879084883571,309451111.38969725,20.0,-14.405260336089214
2015-12-23,999.8375854492188,1003.6295125581253,993.5520207401792,995.3861490052865,849834,TCS,849695974.5926514,0.44720699081263027,10.077491817946111,1.0079128815124885,997.6118672272526,169939194.9185303,20.0,4.451436443932266
2015-12-24,1003.3204956054688,1004.9485399589178,990.8524068750321,997.8592666574264,843160,TCS,845959709.074707,0.5472945064023018,14.096133083885661,1.4049481841172935,1000.5898811314476,169191941.8149414,20.0,5.46122894804239
2015-12-28,1015.0467529296875,1016.5717553650118,997.529601894303,1000.744534445024,3704198,TCS,3759934152.1086426,1.4291577912633813,19.04215347070874,1.8759878218168928,1007.8956436873557,751986830.4217286,20.000000000000004,14.302218484663513
2015-12-29,1012.2028198242188,1016.1184182431205,1008.0605087398724,1013.253868998906,1708524,TCS,1729372810.5373535,-0.10373009241264343,8.057909503248084,0.7960765713582418,1012.7283444115624,345874562.10747075,20.000000000000004,-1.0510491746872503
2015-12-30,996.7467041015625,1013.521935201326,994.273694092938,1011.0695537348469,1605762,TCS,1600537981.0715332,-1.4166037915370295,19.248241108388015,1.9311065719287028,1003.9081289182047,320107596.21430665,20.0,-14.322849633284363
2015-12-31,1004.3924560546875,1009.1941769480204,992.2952750673307,995.6956638603963,1240318,TCS,1245766042.308838,0.873438793594121,16.898901880689664,1.682499881278434,1000.0440599575419,249153208.46176758,20.0,8.69679219429122
2016-01-01,995.9634399414062,1005.2784837728923,994.2529817470928,1005.2784837728923,712262,TCS,709386911.6595459,-0.9266132700389564,11.025502025799483,1.1070187502513271,1000.6209618571493,141877382.33190918,20.0,-9.315043831486037
2016-01-04,976.6741333007812,994.9743672445225,975.2109155764851,993.3874788935046,1870184,TCS,1826560337.3129883,-1.6824598606114631,19.763451668037305,2.0235461341895555,985.0308060971429,365312067.46259767,20.0,-16.713345592723385
2016-01-05,968.1629028320312,983.6811028235544,964.8861843135734,983.0215931601335,2678020,TCS,2592759617.0422363,-1.5115324456236856,18.794918509981017,1.9412971159092005,975.5922479960824,518551923.40844727,20.0,-14.858690328102284
2016-01-06,981.6199340820312,983.4952190981114,968.6777907925295,968.6777907925295,2653228,TCS,2604461494.4645996,1.336062766434751,14.81742830558187,1.50948730675875,975.1488624372804,520892298.89291996,20.0,12.9421432895017
2016-01-07,977.3539428710938,982.1556626348163,972.7170501532024,976.8387325691058,3199580,TCS,3127122128.531494,0.052742616033759196,9.438612481613859,0.9657312532946672,977.0963377200998,625424425.7062988,20.0,0.5152103019879632
2016-01-08,988.2147827148438,992.2334237471362,977.8693178578229,983.0214217453773,1907544,TCS,1885063179.479004,0.528305981394128,14.364105889313237,1.4535408840831012,985.6181022301105,377012635.8958008,20.000000000000004,5.193360969466426
2016-01-11,973.6859130859375,982.6093173487984,968.1216405254472,981.9910648420772,2930228,TCS,2853121725.7299805,-0.8457461634312664,14.487676823351194,1.4879209639004516,977.8384889640074,570624345.1459961,20.0,-8.305151756139708
2016-01-12,959.13623046875,974.7779968036837,948.646567711003,973.8299896200767,3482594,TCS,3340282081.413086,-1.5088628721589539,26.13142909268072,2.724475237465458,966.4831100444134,668056416.2826172,20.0,-14.69375915132673
2016-01-13,939.4140014648438,959.1156670061913,929.4808054702627,954.993983864781,4746092,TCS,4458545277.040283,-1.6314220469626735,29.63486153592862,3.1546114375257868,947.2039926648124,891709055.4080567,20.0,-15.579982399937194
2016-01-14,939.249267578125,947.5337911380955,927.3787988277222,936.8586709935166,2742052,TCS,2575470332.661133,0.2551715278541643,20.154992310373245,2.1458619139883215,938.0539692858208,515094066.53222656,20.0,2.3905965846083745
2016-01-15,931.9541625976562,944.5664573334467,929.4398946937774,943.3918375767039,3269408,TCS,3046938394.830078,-1.2123991880645972,15.12656263966926,1.6231015694491517,937.6730000871801,609387678.9660157,20.0,-11.437674979047642
2016-01-18,938.7752075195312,944.6486065407713,931.5004763510566,932.324813055792,2213922,TCS,2078375084.9820557,0.6918612884062816,13.14813018971472,1.4005621456978212,935.5500102876616,415675016.99641114,20.0,6.450394463739258
2016-01-19,939.45556640625,947.9874331794525,934.921713464957,938.5075588476581,967910,TCS,909308437.2802734,0.10101224541611001,13.065719714495572,1.3907756983628905,938.981562626954,181861687.4560547,20.0,0.9480075585919394
2016-01-20,939.7849731445312,941.8045575466658,924.493489092854,937.1882927510544,1615954,TCS,1518649286.4927979,0.27707136480060596,17.3110684538118,1.8420243937172953,938.4866329477928,303729857.2985596,20.0,2.596680393476845
2016-01-21,931.48046875,946.1064690289357,927.8652750921768,944.0820009286982,2675536,TCS,2492209527.4375,-1.3347921225382997,18.24119393675892,1.9583012793856733,937.781234839349,498441905.4875,20.0,-12.601532178698221
2016-01-22,948.5232543945312,951.1262132608266,933.7526102283091,939.1237535614808,1343178,TCS,1274035567.7911377,1.0008798944126656,17.373603032517508,1.831647558668191,943.8235039780061,254807113.55822754,20.0,9.39950083305041
2016-01-25,952.200439453125,966.3926940121693,946.7673614061077,951.0642359864584,1397560,TCS,1330757246.1621094,0.11946653271933368,19.625332606061534,2.061050572223313,951.6323377197916,266151449.23242188,20.0,1.1362034666666432
2016-01-27,958.439453125,962.6537157063443,942.8011184344583,951.105774800625,1626986,TCS,1559367572.0820312,0.77106863596873,19.852597271885998,2.071345999703626,954.7726139628126,311873514.4164063,20.0,7.333678324375001
2016-01-28,963.1700439453125,970.4830428751018,953.6053163694772,956.683374857767,3106660,TCS,2992241848.7231445,0.6780371916162814,16.877726505624537,1.7523101566251402,959.9267094015397,598448369.7446289,20.0,6.486669087545465
2016-01-29,988.0015258789062,991.596041354744,964.7609936596543,974.5323059690247,2235744,TCS,2208918483.4746094,1.3821214368556445,26.835047695089656,2.716093750079762,981.2669159239655,441783696.6949219,20.0,13.46921990988153
2016-02-01,992.7117309570312,996.9466730842605,974.6564368911154,987.9190764864937,1495274,TCS,1484376040.795044,0.4851262198096684,22.29023619314512,2.2453886156513985,990.3154037217626,296875208.1590088,20.0,4.792654470537514
2016-02-02,990.8109130859375,1005.2303295821948,983.2086174365955,995.3143707207182,1475588,TCS,1462028693.6186523,-0.4524658507160619,22.02171214559928,2.2225948316426383,993.0626419033279,292405738.7237305,20.0,-4.503457634780716
2016-02-03,998.3307495117188,1003.9497337765613,975.1935062708513,986.4315756709119,1308692,TCS,1306507465.2399902,1.206284767670148,28.756227505709944,2.880430911276102,992.3811625913154,261301493.04799807,20.0,11.899173840806839
2016-02-04,999.8796997070312,1008.1223189853241,992.4220533617822,1000.6439942217669,1250046,TCS,1249895619.0999756,-0.0763802630255184,15.700265623541895,1.5702154597340197,1000.2618469643991,249979123.81999514,20.0,-0.7642945147356386
2016-02-05,1000.6646728515625,1008.1016407800752,994.9423997176568,994.9423997176568,1402996,TCS,1403928533.3520508,0.5751361220035985,13.159241062418346,1.3150500281896504,997.8035362846097,280785706.67041016,20.0,5.722273133905674
2016-02-08,976.2881469726562,996.5745873745038,969.6981858665519,991.595929305379,1063658,TCS,1038436697.8326416,-1.5437520345052165,26.876401507951982,2.7529169120092503,983.9420381390175,207687339.56652832,20.0,-15.307782332722695
2016-02-09,942.5945434570312,964.1618360734662,931.9349676870353,964.1618360734662,2489610,TCS,2346692801.3360596,-2.2368954888597803,32.226868386430965,3.418953420654938,953.3781897652487,469338560.2672119,20.0,-21.567292616434997
2016-02-10,937.3887939453125,946.1065151255684,932.9679485167088,939.9503968307346,1890732,TCS,1772350989.1538086,-0.27252532623627024,13.138566608859605,1.401613364030263,938.6695953880235,354470197.83076173,20.0,-2.561602885422076
2016-02-11,908.1158447265625,945.7345320674017,897.2495868096482,942.0160476687093,1962408,TCS,1782093798.618164,-3.59868635211074,48.48494525775345,5.3390705094846655,925.0659461976359,356418759.7236328,20.0,-33.90020294214685
2016-02-12,919.953125,926.8942155163992,894.0889585855678,908.9628968984515,2172568,TCS,1998660720.875,1.2090953480113626,32.80525693083143,3.5659704869018665,914.4580109492258,399732144.175,20.0,10.990228101548496
2016-02-15,937.5336303710938,953.1100367338996,925.4899069744722,929.621558344894,2479712,TCS,2324813393.6347656,0.8511067708333379,27.620129759427414,2.946041492772354,933.5775943579938,464962678.72695315,20.0,7.91207202619978
2016-02-16,936.0457763671875,942.8423189215418,926.72888752893,936.231680401496,1588702,TCS,1487097797.0061035,-0.01985662717894152,16.1134313926118,1.7214362587210585,936.1387283843417,297419559.40122074,20.0,-0.18590403430846436
2016-02-17,940.1774291992188,941.8713448045462,928.1336115751791,935.8185192335773,1585178,TCS,1490348576.8631592,0.4657858202262738,13.737733229367109,1.4611851766179929,937.997974216398,298069715.37263185,20.0,4.358909965641487
2016-02-18,956.8280029296875,958.4393057402483,941.1896706439425,944.0818250313471,1529140,TCS,1463123972.3999023,1.3501136829868745,17.249635096305838,1.8027937145954773,950.4549139805173,292624794.47998047,20.0,12.74617789834042
2016-02-19,958.398193359375,961.4349965888829,952.5312702796613,953.3163443358382,879012,TCS,842443512.7412109,0.5330705860369255,8.90372630922161,0.9290216082328255,955.8572688476065,168488702.5482422,20.000000000000004,5.081849023536847
2016-02-22,956.8486328125,968.04544290141,952.3451753682244,958.6459406282528,1324884,TCS,1267713444.0351562,-0.18748400630319412,15.700267533185524,1.6408308477211444,957.7472867203765,253542688.80703127,20.0,-1.797307815752788
2016-02-23,935.4052734375,958.5011495139067,932.4098281051581,954.5141488334737,1306852,TCS,1222436252.4023438,-2.0019478411427327,26.091321408748627,2.789306640625,944.9597111354868,244487250.48046875,20.0,-19.108875395973655
2016-02-24,913.4871215820312,934.765118732776,909.4587628981524,934.765118732776,1659328,TCS,1515774758.4804688,-2.2762934478760326,25.306355834623673,2.770302419895819,924.1261201574036,303154951.69609374,20.0,-21.277997150744795
2016-02-25,914.2719116210938,920.5313189760536,903.0337465998092,917.1433872580171,1830556,TCS,1673625933.449463,-0.3130890629335754,17.49757237624442,1.9138258710386835,915.7076494395554,334725186.6898926,20.0,-2.8714756369233783
2016-02-26,913.301025390625,932.4718366951134,908.797568260019,921.233771417643,1537536,TCS,1404233205.375,-0.8611002194166897,23.674268435094405,2.592164880683098,917.2673984041339,280846641.075,20.0,-7.93274602701797
2016-02-29,899.3776245117188,924.2501382319522,873.8440064195704,924.2501382319522,2191718,TCS,1971182128.4395752,-2.69110197460326,50.40613181238177,5.604557022390653,911.8138813718355,394236425.6879151,20.0,-24.872513720233428
2016-03-01,940.632080078125,944.1234051104369,893.2627520091348,906.0708673247144,1999760,TCS,1881038408.4570312,3.8144050316347564,50.86065310130209,5.407071923070901,923.3514737014198,376207681.69140625,20.0,34.56121275341059
2016-03-02,958.067626953125,962.6743760008676,932.2034595931148,952.3452517948497,1527486,TCS,1463434887.224121,0.6008719156724496,30.47091640775284,3.180455695456212,955.2064393739873,292686977.4448242,20.0,5.722375158275327
2016-03-03,980.5022583007812,987.877292235872,950.6924506209709,965.1532223600991,2648284,TCS,2596648442.621826,1.590321161975607,37.184841614901075,3.792427941914455,972.8277403304402,519329688.52436525,20.0,15.349035940682143
2016-03-04,974.0569458007812,983.3324777805681,970.7516265477373,983.3324777805681,1512966,TCS,1473715041.0604248,-0.9432752593224798,12.58085123283081,1.291592990232001,978.6947117906747,294743008.21208495,20.0,-9.27553197978682
2016-03-08,972.7139892578125,977.9611624776928,952.0143907178242,967.6733984550166,1268152,TCS,1233549190.9052734,0.5208979404459919,25.946771759868625,2.6674615607889214,970.1936938564145,246709838.1810547,20.0,5.0405908027959185
2016-03-09,973.9331665039062,978.9530807524422,948.2755804394017,967.2192354589647,2017784,TCS,1965186760.440918,0.6941478000854328,30.677500313040582,3.149856824689781,970.5762009814355,393037352.08818364,20.0,6.713931044941546
2016-03-10,970.2352905273438,975.0073659637656,956.4561988372616,973.4373189501338,1661666,TCS,1612206994.2694092,-0.3289403806958475,18.55116712650397,1.912027660467907,971.8363047387388,322441398.85388184,20.0,-3.202028422790022
2016-03-11,977.2384643554688,987.815528141937,964.7402237691659,966.8060486594638,1530528,TCS,1495690832.3730469,1.0790598290598303,23.07530437277103,2.3612767215410617,972.0222565074663,299138166.4746094,20.0,10.43241569600491
2016-03-14,973.0032348632812,990.769323652717,966.8057620297573,975.8953888522592,1636742,TCS,1592555260.6365967,-0.2963590177815458,23.963561622959787,2.4628450106157107,974.4493118577702,318511052.12731934,20.0,-2.8921539889779524
2016-03-15,962.6326904296875,976.51506897007,958.5837558198685,970.54485739181,1623356,TCS,1562695553.8051758,-0.8152293942791257,17.931313150201504,1.8627367768071077,966.5887739107487,312539110.76103514,20.0,-7.9121669621224555
2016-03-16,961.4554443359375,963.5005905096491,953.1301107010527,956.476786891011,1918246,TCS,1844308060.2756348,0.5205204677375846,10.370479808596428,1.0786230261308845,958.9661156134742,368861612.05512697,20.0,4.978657444926512
2016-03-17,971.7846069335938,975.8129650556173,963.500629800902,964.3269596720863,2221088,TCS,2158419129.044922,0.7733525633301123,12.312335254715322,1.2669819183045237,968.05578330284,431683825.8089844,20.0,7.457647261507418
2016-03-18,1002.2764892578125,1003.9910838883195,975.0695300314544,975.0695300314544,3204070,TCS,3211364030.9362793,2.7902583752648322,28.921553856865103,2.8855863792915626,988.6730096446335,642272806.1872559,20.0,27.206959226358094
2016-03-21,1010.7045288085938,1014.2990428810833,999.8589513405403,1002.3379404760955,2336982,TCS,2361998291.144165,0.8347073371805399,14.440091540542994,1.4287154285896788,1006.5212346423446,472399658.228833,20.0,8.366588332498281
2016-03-22,1021.79833984375,1026.7149626972569,1006.6764614132258,1008.9488687753324,1951984,TCS,1994534010.6015625,1.2735502725737133,20.0385012840311,1.9611013741806744,1015.3736043095412,398906802.1203125,20.0,12.849471068417643
2016-03-23,1022.0877075195312,1027.9132741262476,1015.270484283538,1027.9132741262476,2278434,TCS,2328759383.7945557,-0.5667371706692155,12.64278984270959,1.2369574303355955,1025.0004908228893,465751876.75891113,20.0,-5.825566606716393
2016-03-28,1021.9219360351562,1039.9978988663881,1017.0259929104939,1029.1936780022515,3320882,TCS,3393682162.7843018,-0.7065474771677899,22.97190595589427,2.2479120122443472,1025.557807018704,678736432.5568604,20.000000000000004,-7.271741967095295
2016-03-29,1020.2693481445312,1027.5204122029616,1014.3198140234445,1023.8226065784502,1838796,TCS,1876067196.2907715,-0.34705801679782106,13.200598179517101,1.2938346333273463,1022.0459773614907,375213439.25815433,20.0,-3.553258433918927
2016-03-30,1028.5738525390625,1034.9779074554535,1016.3854899562538,1020.888946291265,2136504,TCS,2197552150.245117,0.7527661334482632,18.59241749919977,1.807591885920868,1024.7313994151637,439510430.04902345,20.0,7.684906247797471
2016-03-31,1041.299560546875,1053.570538408387,1021.405609270018,1023.9466340319134,4363964,TCS,4544193795.442383,1.6947100501353638,32.16492913836896,3.0889218008962205,1032.623097289394,908838759.0884767,20.0,17.35292651496161
2016-04-01,1013.8654174804688,1041.5268912252109,1005.6848322714508,1034.9781865033876,3041400,TCS,3083570280.7250977,-2.0399240581337392,35.8420589537601,3.535189023690175,1024.421801991928,616714056.1450195,20.0,-21.112769022918883
2016-04-04,1021.0338134765625,1027.9543259199545,1011.0145641182188,1014.7330484161608,1752352,TCS,1789210645.1132812,0.6209283387622159,16.9397618017357,1.659079413252414,1017.8834309463616,357842129.02265626,20.0,6.300765060401659
2016-04-05,1017.5221557617188,1026.673720631366,1008.9696599986212,1020.8481543558029,1491794,TCS,1517933446.8323975,-0.32580737692404094,17.704060632744813,1.7399189327225533,1019.1851550587608,303586689.3664795,20.0,-3.325998594084126
2016-04-06,1025.433837890625,1028.3673487796707,1016.1170508829979,1020.517216346238,1763150,TCS,1807993671.2768555,0.4817774228238892,12.250297896672805,1.194645372915756,1022.9755271184315,361598734.2553711,20.0,4.916621544386999
2016-04-07,1020.8479614257812,1026.5909137858334,1015.1462650378242,1024.6490587276369,2390942,TCS,2440788266.5872803,-0.37096577305947714,11.444648748009286,1.1210923840240579,1022.7485100767091,488157653.31745607,20.0,-3.801097301855634
2016-04-08,1004.8378295898438,1022.0461092853576,1002.7513264332903,1018.8647593673234,1399500,TCS,1406270542.5109863,-1.3767214587135004,19.29478285206733,1.9201887393056352,1011.8512944785836,281254108.50219727,20.0,-14.026929777479609
2016-04-11,1035.6600341796875,1039.9363323904636,996.9671712587162,1005.23047147636,2400648,TCS,2486255189.7333984,3.0271229898787575,42.96916113174734,4.148963918046892,1020.4452528280237,497251037.9466797,20.0,30.42956270332752
2016-04-12,1040.41162109375,1043.2418422813591,1027.9960909541926,1032.0863849579546,1303628,TCS,1356309720.7832031,0.8066414068755086,15.245751327166545,1.4653576544194302,1036.2490030258523,271261944.15664065,20.0,8.325236135795421
2016-04-13,1043.7369384765625,1051.5044571949343,1038.076600668869,1045.306984952135,1601468,TCS,1671511307.3881836,-0.15019955842392524,13.42785652606517,1.2865173235762315,1044.521961714349,334302261.47763675,20.0,-1.5700464755725534
2016-04-18,1041.0721435546875,1055.0164574131936,1008.1222463631065,1013.4933894789755,7121504,TCS,7413999434.613281,2.721157766000815,46.894211050087165,4.5044151205476775,1027.2827665168315,1482799886.9226563,20.0,27.578754075712027
2016-04-20,1012.3988647460938,1047.3318836489857,1008.1225667888259,1047.3318836489857,6405024,TCS,6484439026.271484,-3.3354297189141797,39.20931686015979,3.8729119742734355,1029.8653741975397,1296887805.254297,20.0,-34.933018902891945
2016-04-21,1001.6768798828125,1019.4429694595864,996.6362885955613,1012.6671058761118,2525724,TCS,2529959335.7651367,-1.0852753021725812,22.80668086402511,2.2768500823033166,1007.1719928794621,505991867.15302736,20.0,-10.990225993299305
2016-04-22,998.6400146484375,1006.2215283173518,993.3308065425098,999.4456658461813,1964126,TCS,1961454817.411377,-0.08060980454217313,12.890721774842063,1.2908276842261452,999.0428402473094,392290963.4822754,20.0,-0.8056511977438277
2016-04-25,1012.7706298828125,1015.1670068761878,992.5462248318904,992.5462248318904,2267654,TCS,2296613369.9362793,2.0376285300311867,22.620782044297357,2.2335543090260037,1002.6584273573515,459322673.9872559,20.0,20.224405050922087
2016-04-26,1028.698486328125,1030.2271770243065,1008.9491743707065,1011.8413300711958,2554368,TCS,2627674495.125,1.665988110580846,21.27800265359997,2.0684391915021156,1020.2699081996604,525534899.02500004,20.0,16.857156256929215
2016-04-27,1037.4986572265625,1038.9447347061828,1022.9551687352365,1024.649185559507,1848670,TCS,1917992642.6550293,1.254036195816527,15.989565970946273,1.5411649797879758,1031.0739213930347,383598528.53100586,20.0,12.849471667055468
